NOMBRE_IES,TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA,CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,CAMPO_AMPLIO_NORMALIZADO,ES_PREGRADO,CANTON_KEY,PROVINCIA_KEY
UNIVERSIDAD DEL PACIFICO ESCUELA DE NEGOCIOS,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,INGENIERIA EN INFORMATICA,CIENCIAS,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,QUITO,PICHINCHA
UNIVERSIDAD DEL PACIFICO ESCUELA DE NEGOCIOS,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ADMINISTRACION TURISTICA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL PACIFICO ESCUELA DE NEGOCIOS,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,GESTION TECNOLOGICA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
UNIVERSIDAD DEL PACIFICO ESCUELA DE NEGOCIOS,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,GESTION TECNOLOGICA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
UNIVERSIDAD CASA GRANDE,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,CIENCIAS POLITICAS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
UNIVERSIDAD TECNOLOGICA EMPRESARIAL DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ADMINISTRACION PORTUARIA Y ADUANERA,SERVICIOS,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Servicios,True,GUAYAQUIL,GUAYAS
UNIVERSIDAD TECNOLOGICA EMPRESARIAL DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,GESTION DE TELECOMUNICACIONES,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
UNIVERSIDAD DE ESPECIALIDADES TURISTICAS,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,LICENCIATURA EN GUIA DE TURISMO NACIONAL,SERVICIOS,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Servicios,True,QUITO,PICHINCHA
UNIVERSIDAD METROPOLITANA,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,COMERCIO EXTERIOR,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
UNIVERSIDAD METROPOLITANA,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,GESTION DE EMPRESAS TURISTICAS Y HOTELERAS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
UNIVERSIDAD METROPOLITANA,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,LICENCIATURA EN DESARROLLO DEL TALENTO INFANTIL,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
UNIVERSIDAD DE LAS FUERZAS ARMADAS (ESPE),UNIVERSIDAD,PÚBLICA,TECNOLOGIA EN MARKETING Y PUBLICIDAD,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,DISTANCIA,PICHINCHA,SANGOLQUI,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,SANGOLQUI,PICHINCHA
INSTITUTO TECNOLÓGICO SUPERIOR JUBONES,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,EL ORO,PASAJE,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,PASAJE,EL ORO
INSTITUTO TECNOLÓGICO SUPERIOR JUBONES,INSTITUTO,PARTICULAR AUTOFINANCIADA,INFORMATICA MENCION ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,EL ORO,PASAJE,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,PASAJE,EL ORO
INSTITUTO SUPERIOR TECNOLÓGICO 17 DE JULIO,INSTITUTO,PÚBLICA,MECANICA INDUSTRIAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,"Ingeniería, Industria y Construcción",True,IBARRA,IMBABURA
"INSTITUTO SUPERIOR TECNOLÓGICO ""ITCA""",INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION DE EMPRESAS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,SEMIPRESENCIAL,IMBABURA,IBARRA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,IBARRA,IMBABURA
"INSTITUTO SUPERIOR TECNOLÓGICO ""ITCA""",INSTITUTO,PARTICULAR AUTOFINANCIADA,GESTION TURISTICA MENCION GASTRONOMIA,SERVICIOS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,Servicios,True,IBARRA,IMBABURA
INSTITUTO TECNOLÓGICO SUPERIOR JUAN XXIII,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,ZAMORA CHINCHIPE,YANZATZA,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,YANZATZA,ZAMORA CHINCHIPE
INSTITUTO TECNOLÓGICO SUPERIOR JUAN XXIII,INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION TURISTICA Y HOTELERA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,ZAMORA CHINCHIPE,YANZATZA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,YANZATZA,ZAMORA CHINCHIPE
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,PUERICULTURA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Salud y Bienestar,True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION FINANCIERA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,BANCA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,COMERCIO EXTERIOR,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,MARKETING,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,GESTION Y DISTRIBUCION EMPRESARIAL,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO TECNOLÓGICO SUPERIOR ESCA,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,GUAYAQUIL,GUAYAS
INSTITUTO TÉCNICO SUPERIOR ALFONSO AGUILAR RUILOVA,INSTITUTO,PARTICULAR AUTOFINANCIADA,SECRETARIADO EJECUTIVO CONTABLE,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,MANABÍ,JIPIJAPA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,JIPIJAPA,MANABI
INSTITUTO TÉCNICO SUPERIOR JAIME ROLDÓS AGUILERA,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,MANABÍ,JIPIJAPA,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,JIPIJAPA,MANABI
INSTITUTO SUPERIOR TECNOLÓGICO PORTOVIEJO,INSTITUTO,PARTICULAR AUTOFINANCIADA,TECNOLOGIA EN SECRETARIADO GERENCIAL,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,PORTOVIEJO,MANABI
INSTITUTO SUPERIOR TECNOLÓGICO PORTOVIEJO,INSTITUTO,PARTICULAR AUTOFINANCIADA,TECNOLOGIA EN HOTELERIA Y TURISMO,SERVICIOS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,Servicios,True,PORTOVIEJO,MANABI
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,TECNOLOGIA EN GESTION EMPRESARIAL,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,SISTEMAS INFORMATICOS MENCION REDES,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,NEGOCIOS INTERNACIONALES,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,TURISMO MENCION TRAFICO AEREO Y TRANSPORTES TURISTICOS,SERVICIOS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Servicios,True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,DISEÑO GRAFICO MULTIMEDIA,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Artes y Humanidades,True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,NEGOCIOS INTERNACIONALES MENCION CANALES DE DISTRIBUCION INTERNACIONAL,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,MARKETING,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,GESTION EMPRESARIAL MENCION SEGUROS Y RIESGOS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,TURISMO MENCION GUIANZA TURISTICA,SERVICIOS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Servicios,True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,SISTEMAS INFORMATICOS MENCION INTERNET,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO ESPÍRITU SANTO,INSTITUTO,PARTICULAR AUTOFINANCIADA,SISTEMAS INFORMATICOS MENCION ANALISTA DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO GRÁFICO DE ARTES Y CIENCIAS DIGITALES,INSTITUTO,PARTICULAR AUTOFINANCIADA,PRODUCCION DE FOTOGRAFIA DIGITAL,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Artes y Humanidades,True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO SIMÓN BOLÍVAR,INSTITUTO,PÚBLICA,REFRIGERACION Y AIRE ACONDICIONADO MENCION EN REFRIGERACION MARITIMA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ingeniería, Industria y Construcción",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO SIMÓN BOLÍVAR,INSTITUTO,PÚBLICA,"MECANICA AUTOMOTRIZ, MENCION EN SISTEMAS DE INYECCION A DIESEL","INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ingeniería, Industria y Construcción",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO SIMÓN BOLÍVAR,INSTITUTO,PÚBLICA,"MECANICA AUTOMOTRIZ, MENCION EN SISTEMAS DE INYECCION A GASOLINA","INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,"Ingeniería, Industria y Construcción",True,GUAYAQUIL,GUAYAS
INSTITUTO SUPERIOR TECNOLÓGICO DISMOD,INSTITUTO,PARTICULAR AUTOFINANCIADA,DISEÑO DE MODAS,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Artes y Humanidades,True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO CONSULTING GROUP ECUADOR - ESCULAPIO (ISTCGE),INSTITUTO,PARTICULAR AUTOFINANCIADA,NATUROPATIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,SEMIPRESENCIAL,PICHINCHA,QUITO,VIGENTE,Salud y Bienestar,True,QUITO,PICHINCHA
INSTITUTO TECNOLÓGICO SUPERIOR ESTADOS UNIDOS DE NORTEAMÉRICA,INSTITUTO,PARTICULAR AUTOFINANCIADA,COMERCIO EXTERIOR,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO DE ESTUDIOS INTEGRALES ITSEI,INSTITUTO,PARTICULAR AUTOFINANCIADA,MAQUILLAJE ARTISTICO MENCION CARACTERIZACION Y EFECTOS ESPECIALES,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Artes y Humanidades,True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO PICHINCHA,INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION DE EMPRESAS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,SEMIPRESENCIAL,PICHINCHA,PUERTO QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,PUERTO QUITO,PICHINCHA
INSTITUTO TECNOLÓGICO SUPERIOR JUNIOR TECHNOLOGY,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,QUITO,PICHINCHA
INSTITUTO TECNOLÓGICO SUPERIOR JUNIOR TECHNOLOGY,INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION BANCARIA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
INSTITUTO TECNOLÓGICO SUPERIOR JUNIOR TECHNOLOGY,INSTITUTO,PARTICULAR AUTOFINANCIADA,ADMINISTRACION DE EMPRESAS,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO LOS ANDES DE ESTUDIOS SOCIALES - ILADES,INSTITUTO,PARTICULAR AUTOFINANCIADA,CIENCIAS ANCESTRALES,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO QUITO,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO QUITO,INSTITUTO,PARTICULAR AUTOFINANCIADA,COMERCIO ELECTRONICO,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO VIDA NUEVA,INSTITUTO,PARTICULAR AUTOFINANCIADA,ELECTRONICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO COMPU SUR,INSTITUTO,PARTICULAR AUTOFINANCIADA,ANALISIS DE SISTEMAS,CIENCIAS,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,QUITO,PICHINCHA
INSTITUTO SUPERIOR TECNOLÓGICO LUIS TELLO,INSTITUTO,PÚBLICA,MERCADOTECNIA,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,ESMERALDAS,ESMERALDAS,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,ESMERALDAS,ESMERALDAS
INSTITUTO SUPERIOR TECNOLÓGICO RIOBAMBA,INSTITUTO,PÚBLICA,DOCENCIA MUSICAL,EDUCACION,TERCER NIVEL TÉCNICO SUPERIOR,SEMIPRESENCIAL,CHIMBORAZO,RIOBAMBA,VIGENTE,Educación,True,RIOBAMBA,CHIMBORAZO
INSTITUTO SUPERIOR TECNOLÓGICO DE FÚTBOL,INSTITUTO,PARTICULAR AUTOFINANCIADA,DIRECTOR TECNICO (DE FUTBOL),EDUCACION,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,VIGENTE,Educación,True,GUAYAQUIL,GUAYAS
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,TECNOLOGIA EN MUSICA MENCION VIOLONCELO,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION GUITARRA,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,TECNOLOGIA EN MUSICA MENCION VIOLIN,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION CONTRABAJO,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION CORNO,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION FLAUTA TRAVERSA,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION OBOE,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION PERCUSION,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION TROMBON,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
CONSERVATORIO SUPERIOR LA MERCED,INSTITUTO,PARTICULAR AUTOFINANCIADA,MUSICA MENCION VIOLA,HUMANIDADES Y ARTES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
INSTITUTO SUPERIOR TECNOLÓGICO CEMLAD,INSTITUTO,PARTICULAR AUTOFINANCIADA,CONTABILIDAD,"CIENCIAS SOCIALES, EDUCACION COMERCIAL Y DERECHO",TERCER NIVEL TÉCNICO SUPERIOR,DISTANCIA,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,QUITO,PICHINCHA
